period_id,turn_id,current_price,reserve_price,agent_selected,action,bid,max_bids,highest_bidder
6,2,67.0,40,Bidder Charles,bid,80.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
7,0,67.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
7,1,67.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 80.0}",Bidder Charles
7,2,67.0,40,Bidder Charles,bid,85.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 85.0}",Bidder Charles
8,0,67.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 85.0}",Bidder Charles
8,1,67.0,40,Bidder Charles,bid,97.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 97.0}",Bidder Charles
8,2,67.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 97.0}",Bidder Charles
9,0,67.0,40,Bidder Charles,bid,98.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
9,1,67.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
9,2,67.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
10,0,67.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
10,1,67.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
10,2,67.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
11,0,67.0,40,Bidder Charles,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
11,1,67.0,40,Bidder Andy,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
11,2,67.0,40,Bidder Betty,hold,0.0,"{'Bidder Andy': 66.0, 'Bidder Betty': 31.0, 'Bidder Charles': 98.0}",Bidder Charles
